Id,Name,State,Year,ElectionID,Candidate,Party,votes_2cp,margin_2cp,margin_percentage_2cp,swing_2cp,Status,Note,source
22377,Bruce,Vic,1983,234,"O'Connor, Heather",Labor,33644,-3798,22.45,-3.8,,NA,NA
23382,Bruce,Vic,1983,234,"O'Connor, Heather",Labor,37442,-1102,24.98,0,,NA,NA
23382,Bruce,Vic,1983,234,"Snedden, Sir",Liberal (1946-),38544,1102,25.72,0,Elected,NA,NA
23382,Bruce,Vic,1983,234,"Aldred, Kenneth",Lib,40259,2817,26.86,3.8,Elected,NA,NA
23382,Bruce,Vic,1983,234,"O'Connor, Heather",Labor,33644,-3798,22.45,-3.8,,NA,NA
22378,Burke,Vic,1983,234,"Finn, Bernie",Liberal (1946-),26940,-21984,35.51,0,,NA,NA
22378,Burke,Vic,1983,234,"Theophanous, Andrew",Labor,48924,21984,64.49,0,Elected,NA,NA
22379,Calare,NSW,1983,234,"Mackenzie, Sandy",Nationals,32543,-4218,46.96,0,,NA,NA
22379,Calare,NSW,1983,234,"Simmons, David",Labor,36761,4218,53.04,0,Elected,NA,NA
22380,Canberra,ACT,1983,234,"Brennan, Gerard",Liberal (1946-),23674,-17642,36.43,0,,NA,NA
22380,Canberra,ACT,1983,234,"Kelly, Ros",Labor,41316,17642,63.57,0,Elected,NA,NA
22381,Canning,WA,1983,234,"Bungey, Mel",Liberal (1946-),31702,-10910,42.66,0,,NA,NA
22381,Canning,WA,1983,234,"Fatin, Wendy",Labor,42612,10910,57.34,0,Elected,NA,NA
22382,Capricornia,Qld,1983,234,"Everingham, Doug",Labor,40066,12798,59.5,0,Elected,NA,NA
22382,Capricornia,Qld,1983,234,"Simpson, Robert",Nationals,27268,-12798,40.5,0,,NA,NA
22383,Casey,Vic,1983,234,"Falconer, Peter",Liberal (1946-),37297,-1015,49.33,0,,NA,NA
22383,Casey,Vic,1983,234,"Steedman, Peter",Labor,38312,1015,50.67,0,Elected,NA,NA
22384,Chifley,NSW,1983,234,"Gorman, Russ",Labor,52525,32464,72.36,0,Elected,NA,NA
22384,Chifley,NSW,1983,234,"Mitchell, Edna",Liberal (1946-),20061,-32464,27.64,0,,NA,NA
22385,Chisholm,Vic,1983,234,"Harris, Graham",Liberal (1946-),32926,-3093,47.76,0,,NA,NA
22385,Chisholm,Vic,1983,234,"Mayer, Helen",Labor,36019,3093,52.24,0,Elected,NA,NA
22386,Cook,NSW,1983,234,"Addison, Michael",Labor,35267,-148,49.9,0,,NA,NA
22386,Cook,NSW,1983,234,"Dobie, Don",Liberal (1946-),35415,148,50.1,0,Elected,NA,NA
22387,Corangamite,Vic,1983,234,"O'Connor, Gavan",Labor,29231,-11463,41.8,0,,NA,NA
22387,Corangamite,Vic,1983,234,"Street, Tony",Liberal (1946-),40694,11463,58.2,0,Elected,NA,NA
22388,Corio,Vic,1983,234,"Henderson, Kent",Liberal (1946-),26538,-18467,37.09,0,,NA,NA
22388,Corio,Vic,1983,234,"Scholes, Gordon",Labor,45005,18467,62.91,0,Elected,NA,NA
22360,Cowper,NSW,1983,234,"Moran, Joseph",Labor,37994,-3311,47.91,0,,NA,NA
22360,Cowper,NSW,1983,234,"Robinson, Ian",Nationals,41305,3311,52.09,0,Elected,NA,NA
22359,Cunningham,NSW,1983,234,"Fisher, Gary",Liberal (1946-),23075,-27324,31.41,0,,NA,NA
22359,Cunningham,NSW,1983,234,"West, Stewart",Labor,50399,27324,68.59,0,Elected,NA,NA
22358,Curtin,WA,1983,234,"Kittson, Clive",Labor,26621,-5545,45.28,0,,NA,NA
22358,Curtin,WA,1983,234,"Rocher, Allan",Liberal (1946-),32166,5545,54.72,0,Elected,NA,NA
22357,Darling Downs,Qld,1983,234,"Cullin, Ronald",Labor,24577,-19957,35.56,0,,NA,NA
22357,Darling Downs,Qld,1983,234,"McVeigh, Tom",Nationals,44534,19957,64.44,0,Elected,NA,NA
22330,Dawson,Qld,1983,234,"Braithwaite, Ray",Nationals,36349,1514,51.06,0,Elected,NA,NA
22330,Dawson,Qld,1983,234,"Hill, Barbara",Labor,34835,-1514,48.94,0,,NA,NA
22331,Deakin,Vic,1983,234,"Jarman, Alan",Liberal (1946-),38329,-3398,47.88,0,,NA,NA
22331,Deakin,Vic,1983,234,"Saunderson, John",Labor,41727,3398,52.12,0,Elected,NA,NA
22332,Denison,Tas,1983,234,"Hodgman, Michael",Liberal (1946-),29004,5711,55.46,0,Elected,NA,NA
22332,Denison,Tas,1983,234,"Smith, Kathy",Labor,23293,-5711,44.54,0,,NA,NA
22333,Diamond Valley,Vic,1983,234,"Brown, Neil",Liberal (1946-),39216,-691,49.56,0,,NA,NA
22333,Diamond Valley,Vic,1983,234,"Staples, Peter",Labor,39907,691,50.44,0,Elected,NA,NA
22334,Dundas,NSW,1983,234,"Blaxell, Margaret",Labor,31649,-3650,47.27,0,,NA,NA
22334,Dundas,NSW,1983,234,"Ruddock, Philip",Liberal (1946-),35299,3650,52.73,0,Elected,NA,NA
22335,Eden-Monaro,NSW,1983,234,"Sainsbury, Murray",Liberal (1946-),35890,-2332,48.43,0,,NA,NA
22335,Eden-Monaro,NSW,1983,234,"Snow, Jim",Labor,38222,2332,51.57,0,Elected,NA,NA
22336,Fadden,Qld,1983,234,"Beddall, David",Labor,47193,2444,51.33,0,Elected,NA,NA
22336,Fadden,Qld,1983,234,"Cameron, Donald",Liberal (1946-),44749,-2444,48.67,0,,NA,NA
22337,Farrer,NSW,1983,234,"Diffey, Noel",Labor,28493,-12854,40.8,0,,NA,NA
22337,Farrer,NSW,1983,234,"Fife, Wal",Liberal (1946-),41347,12854,59.2,0,Elected,NA,NA
22338,Fisher,Qld,1983,234,"Adermann, Evan",Nationals,52691,13136,57.12,0,Elected,NA,NA
22338,Fisher,Qld,1983,234,"Theo, Sol",Labor,39555,-13136,42.88,0,,NA,NA
22339,Flinders,Vic,1983,234,"Chynoweth, Bob",Labor,41206,1593,50.99,0,Elected,NA,NA
22339,Flinders,Vic,1983,234,"Reith, Peter",Liberal (1946-),39613,-1593,49.01,0,,NA,NA
22340,Forrest,WA,1983,234,"Churches, David",Labor,31885,-1850,48.59,0,,NA,NA
22340,Forrest,WA,1983,234,"Drummond, Peter",Liberal (1946-),33735,1850,51.41,0,Elected,NA,NA
22341,Franklin,Tas,1983,234,"Bladel, Fran",Labor,25557,-3913,46.44,0,,NA,NA
22341,Franklin,Tas,1983,234,"Goodluck, Bruce",Liberal (1946-),29470,3913,53.56,0,Elected,NA,NA
22342,Fraser,ACT,1983,234,"Fry, Ken",Labor,42928,22215,67.45,0,Elected,NA,NA
22342,Fraser,ACT,1983,234,"Grant, Liz",Liberal (1946-),20713,-22215,32.55,0,,NA,NA
22343,Fremantle,WA,1983,234,"Adams, Maxwell",Liberal (1946-),23205,-22004,33.92,0,,NA,NA
22343,Fremantle,WA,1983,234,"Dawkins, John",Labor,45209,22004,66.08,0,Elected,NA,NA
22344,Gellibrand,Vic,1983,234,"Goudge, Peter",Liberal (1946-),18203,-30967,27.02,0,,NA,NA
22344,Gellibrand,Vic,1983,234,"Willis, Ralph",Labor,49170,30967,72.98,0,Elected,NA,NA
22345,Gippsland,Vic,1983,234,"McGauran, Peter",Nationals,40465,13114,59.67,0,Elected,NA,NA
22345,Gippsland,Vic,1983,234,"Peterson, Anthony",Labor,27351,-13114,40.33,0,,NA,NA
22346,Grayndler,NSW,1983,234,"James, Edward",Liberal (1946-),21684,-15524,36.82,0,,NA,NA
22346,Grayndler,NSW,1983,234,"McLeay, Leo",Labor,37208,15524,63.18,0,Elected,NA,NA
22347,Grey,SA,1983,234,"Baluch, Joy",Liberal (1946-),31069,-6975,44.95,0,,NA,NA
22347,Grey,SA,1983,234,"O'Neil, Lloyd",Labor,38044,6975,55.05,0,Elected,NA,NA
22348,Griffith,Qld,1983,234,"Humphreys, Ben",Labor,36277,16265,64.45,0,Elected,NA,NA
22348,Griffith,Qld,1983,234,"Young, Graham",Liberal (1946-),20012,-16265,35.55,0,,NA,NA
22349,Gwydir,NSW,1983,234,"Hamilton, Robert",Labor,28070,-11995,41.2,0,,NA,NA
22349,Gwydir,NSW,1983,234,"Hunt, Ralph",Nationals,40065,11995,58.8,0,Elected,NA,NA
22350,Hawker,SA,1983,234,"Harry, Bruce",Liberal (1946-),30760,-8534,43.91,0,,NA,NA
22350,Hawker,SA,1983,234,"Jacobi, Ralph",Labor,39294,8534,56.09,0,Elected,NA,NA
22351,Henty,Vic,1983,234,"Baxter, Craig",Liberal (1946-),28250,-9755,42.64,0,,NA,NA
22351,Henty,Vic,1983,234,"Child, Joan",Labor,38005,9755,57.36,0,Elected,NA,NA
22352,Herbert,Qld,1983,234,"Dean, Gordon",Liberal (1946-),33626,-3150,47.76,0,,NA,NA
22352,Herbert,Qld,1983,234,"Lindsay, Ted",Labor,36776,3150,52.24,0,Elected,NA,NA
22353,Higgins,Vic,1983,234,"Bundy, Jennifer",Labor,26478,-10797,41.53,0,,NA,NA
22353,Higgins,Vic,1983,234,"Shipton, Roger",Liberal (1946-),37275,10797,58.47,0,Elected,NA,NA
22354,Hindmarsh,SA,1983,234,"Lewis, Barry",Liberal (1946-),30999,-11509,42.17,0,,NA,NA
22354,Hindmarsh,SA,1983,234,"Scott, John",Labor,42508,11509,57.83,0,Elected,NA,NA
22355,Holt,Vic,1983,234,"Duffy, Michael",Labor,51451,19770,61.89,0,Elected,NA,NA
22355,Holt,Vic,1983,234,"Moldrich, Joseph",Liberal (1946-),31681,-19770,38.11,0,,NA,NA
22356,Hotham,Vic,1983,234,"Bolitho, Peter",Liberal (1946-),30975,-14472,40.53,0,,NA,NA
22356,Hotham,Vic,1983,234,"Kent, Lewis",Labor,45447,14472,59.47,0,Elected,NA,NA
22374,Hughes,NSW,1983,234,"Johnson, Les",Labor,51454,27203,67.97,0,Elected,NA,NA
22374,Hughes,NSW,1983,234,"Somerville, Peter",Liberal (1946-),24251,-27203,32.03,0,,NA,NA
22391,Hume,NSW,1983,234,"Lusher, Stephen",Nationals,38294,9757,57.3,0,Elected,NA,NA
22391,Hume,NSW,1983,234,"McCormick, Marie",Labor,28537,-9757,42.7,0,,NA,NA
22437,Hunter,NSW,1983,234,"Brown, Bob",Labor,56748,33833,71.24,0,Elected,NA,NA
22437,Hunter,NSW,1983,234,"White, James",Liberal (1946-),22915,-33833,28.76,0,,NA,NA
22392,Indi,Vic,1983,234,"Cameron, Ewen",Liberal (1946-),40975,14388,60.65,0,Elected,NA,NA
22392,Indi,Vic,1983,234,"Marple, Carole",Labor,26587,-14388,39.35,0,,NA,NA
22424,Isaacs,Vic,1983,234,"Charles, David",Labor,41059,11835,58.42,0,Elected,NA,NA
22424,Isaacs,Vic,1983,234,"Dunkley, Ann",Liberal (1946-),29224,-11835,41.58,0,,NA,NA
22425,Kalgoorlie,WA,1983,234,"Campbell, Graeme",Labor,36802,12058,59.8,0,Elected,NA,NA
22425,Kalgoorlie,WA,1983,234,"Krepp, Douglas",Liberal (1946-),24744,-12058,40.2,0,,NA,NA
22426,Kennedy,Qld,1983,234,"Katter, Bob",Nationals,34634,11233,59.68,0,Elected,NA,NA
22426,Kennedy,Qld,1983,234,"Walsh, Brigid",Labor,23401,-11233,40.32,0,,NA,NA
22427,Kingsford Smith,NSW,1983,234,"Bowen, Lionel",Labor,46769,29424,72.95,0,Elected,NA,NA
22427,Kingsford Smith,NSW,1983,234,"O'Neil, Collin",Liberal (1946-),17345,-29424,27.05,0,,NA,NA
22428,Kingston,SA,1983,234,"Bilney, Gordon",Labor,42568,5022,53.13,0,Elected,NA,NA
22428,Kingston,SA,1983,234,"Chapman, Grant",Liberal (1946-),37546,-5022,46.87,0,,NA,NA
22429,Kooyong,Vic,1983,234,"Meddings, Avis",Labor,26275,-11897,40.77,0,,NA,NA
22429,Kooyong,Vic,1983,234,"Peacock, Andrew",Liberal (1946-),38172,11897,59.23,0,Elected,NA,NA
22431,La Trobe,Vic,1983,234,"Milton, Peter",Labor,44071,11509,57.51,0,Elected,NA,NA
22431,La Trobe,Vic,1983,234,"Nugent, Peter",Liberal (1946-),32562,-11509,42.49,0,,NA,NA
22430,Lalor,Vic,1983,234,"Fahey, John",Liberal (1946-),23516,-34809,28.73,0,,NA,NA
22430,Lalor,Vic,1983,234,"Jones, Barry",Labor,58325,34809,71.27,0,Elected,NA,NA
22432,Leichhardt,Qld,1983,234,"Gayler, John",Labor,35071,2786,52.07,0,Elected,NA,NA
22432,Leichhardt,Qld,1983,234,"Thomson, David",Nationals,32285,-2786,47.93,0,,NA,NA
22433,Lilley,Qld,1983,234,"Anderson, Jim",Liberal (1946-),26178,-9397,42.39,0,,NA,NA
22433,Lilley,Qld,1983,234,"Darling, Elaine",Labor,35575,9397,57.61,0,Elected,NA,NA
22434,Lowe,NSW,1983,234,"Maher, Michael",Labor,36059,7264,55.6,0,Elected,NA,NA
22434,Lowe,NSW,1983,234,"Taylor, Philip",Liberal (1946-),28795,-7264,44.4,0,,NA,NA
22435,Lyne,NSW,1983,234,"Cowan, Bruce",Nationals,45050,10532,56.62,0,Elected,NA,NA
22435,Lyne,NSW,1983,234,"Murray, Francis",Labor,34518,-10532,43.38,0,,NA,NA
22436,Macarthur,NSW,1983,234,"Baume, Michael",Liberal (1946-),38613,-3428,47.87,0,,NA,NA
22436,Macarthur,NSW,1983,234,"Hollis, Colin",Labor,42041,3428,52.13,0,Elected,NA,NA
22438,Mackellar,NSW,1983,234,"Carlton, Jim",Liberal (1946-),38756,11765,58.95,0,Elected,NA,NA
22438,Mackellar,NSW,1983,234,"Jackson, Keith",Labor,26991,-11765,41.05,0,,NA,NA
22452,Macquarie,NSW,1983,234,"Free, Ross",Labor,53708,19605,61.16,0,Elected,NA,NA
22452,Macquarie,NSW,1983,234,"Screech, Stephen",Liberal (1946-),34103,-19605,38.84,0,,NA,NA
22439,Mallee,Vic,1983,234,"Fisher, Peter",Nationals,46901,29277,72.69,0,Elected,NA,NA
22439,Mallee,Vic,1983,234,"Jarry, Graeme",Labor,17624,-29277,27.31,0,,NA,NA
22440,Maranoa,Qld,1983,234,"Cameron, Ian",Nationals,42576,22204,67.64,0,Elected,NA,NA
22440,Maranoa,Qld,1983,234,"Keats, Warren",Labor,20372,-22204,32.36,0,,NA,NA
22441,Maribyrnong,Vic,1983,234,"Griffiths, Alan",Labor,47348,20656,63.95,0,Elected,NA,NA
22441,Maribyrnong,Vic,1983,234,"Ireland, Geoffrey",Liberal (1946-),26692,-20656,36.05,0,,NA,NA
22442,McMillan,Vic,1983,234,"Cunningham, Barry",Labor,37433,4338,53.08,0,Elected,NA,NA
22442,McMillan,Vic,1983,234,"Ross, Greg",Liberal (1946-),33095,-4338,46.92,0,,NA,NA
22443,McPherson,Qld,1983,234,"McArthur, Darryl",Labor,34370,-17912,39.66,0,,NA,NA
22443,McPherson,Qld,1983,234,"White, Peter",Liberal (1946-),52282,17912,60.34,0,Elected,NA,NA
22444,Melbourne,Vic,1983,234,"Fallshaw, Robert",Liberal (1946-),19005,-22753,31.28,0,,NA,NA
22444,Melbourne,Vic,1983,234,"Hand, Gerry",Labor,41758,22753,68.72,0,Elected,NA,NA
22445,Melbourne Ports,Vic,1983,234,"Flood, Ronald",Liberal (1946-),22223,-16637,36.38,0,,NA,NA
22445,Melbourne Ports,Vic,1983,234,"Holding, Clyde",Labor,38860,16637,63.62,0,Elected,NA,NA
22446,Mitchell,NSW,1983,234,"Cadman, Alan",Liberal (1946-),50563,17581,60.52,0,Elected,NA,NA
22446,Mitchell,NSW,1983,234,"Llewellyn, Arthur",Labor,32982,-17581,39.48,0,,NA,NA
22447,Moore,WA,1983,234,"Blanchard, Allen",Labor,44576,10523,56.69,0,Elected,NA,NA
22447,Moore,WA,1983,234,"Hyde, John",Liberal (1946-),34053,-10523,43.31,0,,NA,NA
22448,Moreton,Qld,1983,234,"Killen, Sir",Liberal (1946-),32728,2022,26.44,0,Elected,NA,NA
22448,Moreton,Qld,1983,234,"Robson, Barbara",Labor,30706,-2022,24.81,0,,NA,NA
22448,Moreton,Qld,1983,234,"Cameron, Donald",Lib,31882,-846,25.76,1.2,Elected,NA,NA
22448,Moreton,Qld,1983,234,"Robson, Barbara",Labor,28448,-4280,22.99,-1.2,,NA,NA
23454,Moreton,Qld,1983,234,"Killen, Sir",Liberal (1946-),32728,2022,26.44,0,Elected,NA,NA
23454,Moreton,Qld,1983,234,"Robson, Barbara",Labor,30706,-2022,24.81,0,,NA,NA
23454,Moreton,Qld,1983,234,"Cameron, Donald",Lib,31882,-846,25.76,1.2,Elected,NA,NA
23454,Moreton,Qld,1983,234,"Robson, Barbara",Labor,28448,-4280,22.99,-1.2,,NA,NA
22449,Murray,Vic,1983,234,"Anderson, Mark",Labor,20037,-28245,29.33,0,,NA,NA
22449,Murray,Vic,1983,234,"Lloyd, Bruce",Nationals,48282,28245,70.67,0,Elected,NA,NA
22451,New England,NSW,1983,234,"Daly, Lawrence",Labor,31685,-3591,47.32,0,,NA,NA
22451,New England,NSW,1983,234,"Sinclair, Ian",Nationals,35276,3591,52.68,0,Elected,NA,NA
22450,Newcastle,NSW,1983,234,"Hayward, Stan",Liberal (1946-),22635,-20145,34.6,0,,NA,NA
22450,Newcastle,NSW,1983,234,"Morris, Allan",Labor,42780,20145,65.4,0,Elected,NA,NA
22422,North Sydney,NSW,1983,234,"McKenzie, Kirk",Labor,24584,-12496,39.87,0,,NA,NA
22422,North Sydney,NSW,1983,234,"Spender, John",Liberal (1946-),37080,12496,60.13,0,Elected,NA,NA
22423,Northern Territory,NT,1983,234,"Reeves, John",Labor,23132,1671,51.87,0,Elected,NA,NA
22423,Northern Territory,NT,1983,234,"Tambling, Grant",Country Liberal,21461,-1671,48.13,0,,NA,NA
22421,O'Connor,WA,1983,234,"Chance, Kim",Labor,22625,-15310,37.36,0,,NA,NA
22421,O'Connor,WA,1983,234,"Tuckey, Wilson",Liberal (1946-),37935,15310,62.64,0,Elected,NA,NA
22420,Oxley,Qld,1983,234,"Hayden, Bill",Labor,51662,28774,69.3,0,Elected,NA,NA
22420,Oxley,Qld,1983,234,"Woodforth, Les",Liberal (1946-),22888,-28774,30.7,0,,NA,NA
22393,Parramatta,NSW,1983,234,"Brown, John",Labor,44494,21549,65.98,0,Elected,NA,NA
22393,Parramatta,NSW,1983,234,"Harker-Mortlock, James",Liberal (1946-),22945,-21549,34.02,0,,NA,NA
22394,Paterson,NSW,1983,234,"O'Keefe, Frank",Nationals,38287,8086,55.9,0,Elected,NA,NA
22394,Paterson,NSW,1983,234,"Williams, Michael",Labor,30201,-8086,44.1,0,,NA,NA
22395,Perth,WA,1983,234,"Charlesworth, Ric",Labor,35056,7724,56.19,0,Elected,NA,NA
22395,Perth,WA,1983,234,"McLean, Ross",Liberal (1946-),27332,-7724,43.81,0,,NA,NA
22396,Petrie,Qld,1983,234,"Hodges, John",Liberal (1946-),35080,-720,49.49,0,,NA,NA
22396,Petrie,Qld,1983,234,"Wells, Deane",Labor,35800,720,50.51,0,Elected,NA,NA
22397,Phillip,NSW,1983,234,"Birney, Jack",Liberal (1946-),28900,-2396,48.01,0,,NA,NA
22397,Phillip,NSW,1983,234,"McHugh, Jeannette",Labor,31296,2396,51.99,0,Elected,NA,NA
22398,Port Adelaide,SA,1983,234,"Rickards, Robin",Liberal (1946-),21118,-29661,29.37,0,,NA,NA
22398,Port Adelaide,SA,1983,234,"Young, Mick",Labor,50779,29661,70.63,0,Elected,NA,NA
22399,Prospect,NSW,1983,234,"Byers, Alan",Liberal (1946-),26197,-21748,35.33,0,,NA,NA
22399,Prospect,NSW,1983,234,"Klugman, Dick",Labor,47945,21748,64.67,0,Elected,NA,NA
22400,Reid,NSW,1983,234,"Maio, Yvonne",Liberal (1946-),21686,-17954,35.36,0,,NA,NA
22400,Reid,NSW,1983,234,"Uren, Tom",Labor,39640,17954,64.64,0,Elected,NA,NA
22401,Richmond,NSW,1983,234,"Anthony, Doug",Nationals,45361,10165,56.31,0,Elected,NA,NA
22401,Richmond,NSW,1983,234,"McGee, Terence",Labor,35196,-10165,43.69,0,,NA,NA
22402,Riverina,NSW,1983,234,"Adams, Ronald",Labor,33238,-582,49.57,0,,NA,NA
22402,Riverina,NSW,1983,234,"Hicks, Noel",Nationals,33820,582,50.43,0,Elected,NA,NA
22403,Robertson,NSW,1983,234,"Austin, Bev",Liberal (1946-),34423,-14823,41.14,0,,NA,NA
22403,Robertson,NSW,1983,234,"Cohen, Barry",Labor,49246,14823,58.86,0,Elected,NA,NA
22404,Ryan,Qld,1983,234,"Foley, Michael",Labor,30269,-10795,42.43,0,,NA,NA
22404,Ryan,Qld,1983,234,"Moore, John",Liberal (1946-),41064,10795,57.57,0,Elected,NA,NA
22405,Scullin,Vic,1983,234,"Jenkins, Harry",Labor,55778,34311,72.21,0,Elected,NA,NA
22405,Scullin,Vic,1983,234,"Savage, Katheryne",Liberal (1946-),21467,-34311,27.79,0,,NA,NA
22406,Shortland,NSW,1983,234,"Morris, Peter",Labor,55379,32161,70.46,0,Elected,NA,NA
22406,Shortland,NSW,1983,234,"Wilson, Peter",Liberal (1946-),23218,-32161,29.54,0,,NA,NA
22407,St George,NSW,1983,234,"James, George",Liberal (1946-),26199,-12598,40.31,0,,NA,NA
22407,St George,NSW,1983,234,"Morrison, Bill",Labor,38797,12598,59.69,0,Elected,NA,NA
22408,Stirling,WA,1983,234,"Edwards, Ron",Labor,37385,9066,56.9,0,Elected,NA,NA
22408,Stirling,WA,1983,234,"Viner, Ian",Liberal (1946-),28319,-9066,43.1,0,,NA,NA
22409,Sturt,SA,1983,234,"Ubaldi, Sergio",Labor,36391,-2988,48.03,0,,NA,NA
22409,Sturt,SA,1983,234,"Wilson, Ian",Liberal (1946-),39379,2988,51.97,0,Elected,NA,NA
22410,Swan,WA,1983,234,"Beazley, Kim",Labor,40589,19162,65.45,0,Elected,NA,NA
22410,Swan,WA,1983,234,"Roberts, Jeffrey",Liberal (1946-),21427,-19162,34.55,0,,NA,NA
22411,Sydney,NSW,1983,234,"Baldwin, Peter",Labor,45155,30281,75.22,0,Elected,NA,NA
22411,Sydney,NSW,1983,234,"Cibas, Ron",Liberal (1946-),14874,-30281,24.78,0,,NA,NA
22412,Tangney,WA,1983,234,"Gear, George",Labor,37399,4146,52.93,0,Elected,NA,NA
22412,Tangney,WA,1983,234,"Shack, Peter",Liberal (1946-),33253,-4146,47.07,0,,NA,NA
22413,Wakefield,SA,1983,234,"Andrew, Neil",Liberal (1946-),46588,20285,63.91,0,Elected,NA,NA
22413,Wakefield,SA,1983,234,"Owens, Suzanne",Labor,26303,-20285,36.09,0,,NA,NA
22414,Wannon,Vic,1983,234,"Fraser, Malcolm",Liberal (1946-),38909,12251,30.03,0,Elected,NA,NA
22414,Wannon,Vic,1983,234,"Genardini, Nancy",Labor,26658,-12251,20.58,0,,NA,NA
22414,Wannon,Vic,1983,234,"Genardini, Nancy",Labor,25060,-13849,19.34,-1.1,,NA,NA
22414,Wannon,Vic,1983,234,"Hawker, David",Lib,38930,21,30.05,1.1,Elected,NA,NA
23477,Wannon,Vic,1983,234,"Fraser, Malcolm",Liberal (1946-),38909,12251,30.03,0,Elected,NA,NA
23477,Wannon,Vic,1983,234,"Genardini, Nancy",Labor,26658,-12251,20.58,0,,NA,NA
23477,Wannon,Vic,1983,234,"Genardini, Nancy",Labor,25060,-13849,19.34,-1.1,,NA,NA
23477,Wannon,Vic,1983,234,"Hawker, David",Lib,38930,21,30.05,1.1,Elected,NA,NA
22415,Warringah,NSW,1983,234,"Coombs, John",Labor,25097,-12774,39.86,0,,NA,NA
22415,Warringah,NSW,1983,234,"MacKellar, Michael",Liberal (1946-),37871,12774,60.14,0,Elected,NA,NA
22416,Wentworth,NSW,1983,234,"Coleman, Peter",Liberal (1946-),34675,11262,59.69,0,Elected,NA,NA
22416,Wentworth,NSW,1983,234,"Pearce, Max",Labor,23413,-11262,40.31,0,,NA,NA
22417,Werriwa,NSW,1983,234,"Kerin, John",Labor,58509,33758,70.27,0,Elected,NA,NA
22417,Werriwa,NSW,1983,234,"Rutledge, Marie",Liberal (1946-),24751,-33758,29.73,0,,NA,NA
22418,Wide Bay,Qld,1983,234,"Finemore, James",Labor,34895,-2707,48.13,0,,NA,NA
22418,Wide Bay,Qld,1983,234,"Millar, Clarrie",Nationals,37602,2707,51.87,0,Elected,NA,NA
22419,Wills,Vic,1983,234,"Hawke, Bob",Labor,50140,32899,74.41,0,Elected,NA,NA
22419,Wills,Vic,1983,234,"Hoysted, Mark",Liberal (1946-),17241,-32899,25.59,0,,NA,NA
22329,Wilmot,Tas,1983,234,"Burr, Max",Liberal (1946-),29477,5613,55.26,0,Elected,NA,NA
22329,Wilmot,Tas,1983,234,"Llewellyn, David",Labor,23864,-5613,44.74,0,,NA,NA
22328,Adelaide,SA,1980,233,"Camm, Peter",Liberal (1946-),28755,-11780,41.5,0,,NA,NA
22328,Adelaide,SA,1980,233,"Hurford, Chris",Labor,40535,11780,58.5,0,Elected,NA,NA
22265,Balaclava,Vic,1980,233,"Kennedy, Christopher",Labor,27835,-7735,43.9,0,,NA,NA
22265,Balaclava,Vic,1980,233,"Macphee, Ian",Liberal (1946-),35570,7735,56.1,0,Elected,NA,NA
22236,Ballarat,Vic,1980,233,"Mildren, John",Labor,33623,870,50.66,0,Elected,NA,NA
22236,Ballarat,Vic,1980,233,"Short, Jim",Liberal (1946-),32753,-870,49.34,0,,NA,NA
22237,Banks,NSW,1980,233,"McConnell, Donald",Liberal (1946-),28328,-12102,41.2,0,,NA,NA
22237,Banks,NSW,1980,233,"Mountford, John",Labor,40430,12102,58.8,0,Elected,NA,NA
22238,Barker,SA,1980,233,"Napper, Norman",Labor,23861,-22664,33.9,0,,NA,NA
22238,Barker,SA,1980,233,"Porter, James",Liberal (1946-),46525,22664,66.1,0,Elected,NA,NA
22239,Barton,NSW,1980,233,"Bradfield, Jim",Liberal (1946-),32739,511,50.39,0,Elected,NA,NA
22239,Barton,NSW,1980,233,"Madgwick, Rodney",Labor,32228,-511,49.61,0,,NA,NA
22240,Bass,Tas,1980,233,"Newman, Kevin",Liberal (1946-),28288,4481,54.3,0,Elected,NA,NA
22240,Bass,Tas,1980,233,"Warn, Patti",Labor,23807,-4481,45.7,0,,NA,NA
22241,Batman,Vic,1980,233,"Howe, Brian",Labor,40546,14295,60.7,0,Elected,NA,NA
22241,Batman,Vic,1980,233,"Kemp, Rosemary",Liberal (1946-),26251,-14295,39.3,0,,NA,NA
22242,Bendigo,Vic,1980,233,"Bourchier, John",Liberal (1946-),34122,1691,51.27,0,Elected,NA,NA
22242,Bendigo,Vic,1980,233,"Dolby, Victor",Labor,32431,-1691,48.73,0,,NA,NA
22243,Bennelong,NSW,1980,233,"Guthrie, John",Labor,27837,-11243,41.6,0,,NA,NA
22243,Bennelong,NSW,1980,233,"Howard, John",Liberal (1946-),39080,11243,58.4,0,Elected,NA,NA
22244,Berowra,NSW,1980,233,"Bennett, George",Labor,22808,-19551,35,0,,NA,NA
22244,Berowra,NSW,1980,233,"Edwards, Harry",Liberal (1946-),42359,19551,65,0,Elected,NA,NA
22245,Blaxland,NSW,1980,233,"Keating, Paul",Labor,43428,22231,67.2,0,Elected,NA,NA
22245,Blaxland,NSW,1980,233,"Napoli, Salvatore",Liberal (1946-),21197,-22231,32.8,0,,NA,NA
22246,Bonython,SA,1980,233,"Blewett, Neal",Labor,46795,18598,62.4,0,Elected,NA,NA
22246,Bonython,SA,1980,233,"Mau, Mark",Liberal (1946-),28197,-18598,37.6,0,,NA,NA
22247,Boothby,SA,1980,233,"McLeay, John",Liberal (1946-),46305,18641,62.6,0,Elected,NA,NA
22247,Boothby,SA,1980,233,"Whyatt, Bruce",Labor,27664,-18641,37.4,0,,NA,NA
